row_id;id_rota;id_date;id_shift;id_staff
13150;ro1315;20/10/2023;sh0009;19
13151;ro1316;20/10/2023;sh0010;1
13152;ro1316;20/10/2023;sh0010;3
13153;ro1316;20/10/2023;sh0010;5
13154;ro1316;20/10/2023;sh0010;7
13155;ro1316;20/10/2023;sh0010;9
13156;ro1316;20/10/2023;sh0010;11
13157;ro1316;20/10/2023;sh0010;13
13158;ro1316;20/10/2023;sh0010;15
13159;ro1316;20/10/2023;sh0010;17
13160;ro1316;20/10/2023;sh0010;19
13161;ro1317;21/10/2023;sh0011;2
13162;ro1317;21/10/2023;sh0011;4
13163;ro1317;21/10/2023;sh0011;6
13164;ro1317;21/10/2023;sh0011;8
13165;ro1317;21/10/2023;sh0011;10
13166;ro1317;21/10/2023;sh0011;12
13167;ro1317;21/10/2023;sh0011;14
13168;ro1317;21/10/2023;sh0011;16
13169;ro1317;21/10/2023;sh0011;18
13170;ro1317;21/10/2023;sh0011;19
13171;ro1318;21/10/2023;sh0012;1
13172;ro1318;21/10/2023;sh0012;3
13173;ro1318;21/10/2023;sh0012;5
13174;ro1318;21/10/2023;sh0012;7
13175;ro1318;21/10/2023;sh0012;9
13176;ro1318;21/10/2023;sh0012;11
13177;ro1318;21/10/2023;sh0012;13
13178;ro1318;21/10/2023;sh0012;15
13179;ro1318;21/10/2023;sh0012;17
13180;ro1318;21/10/2023;sh0012;19
13181;ro1319;22/10/2023;sh0013;2
13182;ro1319;22/10/2023;sh0013;4
13183;ro1319;22/10/2023;sh0013;6
13184;ro1319;22/10/2023;sh0013;8
13185;ro1319;22/10/2023;sh0013;10
13186;ro1319;22/10/2023;sh0013;12
13187;ro1319;22/10/2023;sh0013;14
13188;ro1319;22/10/2023;sh0013;16
13189;ro1319;22/10/2023;sh0013;18
13190;ro1319;22/10/2023;sh0013;19
13191;ro1320;22/10/2023;sh0014;1
13192;ro1320;22/10/2023;sh0014;3
13193;ro1320;22/10/2023;sh0014;5
13194;ro1320;22/10/2023;sh0014;7
13195;ro1320;22/10/2023;sh0014;9
13196;ro1320;22/10/2023;sh0014;11
13197;ro1320;22/10/2023;sh0014;13
13198;ro1320;22/10/2023;sh0014;15
13199;ro1320;22/10/2023;sh0014;17
13200;ro1320;22/10/2023;sh0014;19
13201;ro1321;23/10/2023;sh0001;2
13202;ro1321;23/10/2023;sh0001;4
13203;ro1321;23/10/2023;sh0001;6
13204;ro1321;23/10/2023;sh0001;8
13205;ro1321;23/10/2023;sh0001;10
13206;ro1321;23/10/2023;sh0001;12
13207;ro1321;23/10/2023;sh0001;14
13208;ro1321;23/10/2023;sh0001;16
13209;ro1321;23/10/2023;sh0001;18
13210;ro1321;23/10/2023;sh0001;19
13211;ro1322;23/10/2023;sh0002;1
13212;ro1322;23/10/2023;sh0002;3
13213;ro1322;23/10/2023;sh0002;5
13214;ro1322;23/10/2023;sh0002;7
13215;ro1322;23/10/2023;sh0002;9
13216;ro1322;23/10/2023;sh0002;11
13217;ro1322;23/10/2023;sh0002;13
13218;ro1322;23/10/2023;sh0002;15
13219;ro1322;23/10/2023;sh0002;17
13220;ro1322;23/10/2023;sh0002;19
13221;ro1323;24/10/2023;sh0003;2
13222;ro1323;24/10/2023;sh0003;4
13223;ro1323;24/10/2023;sh0003;6
13224;ro1323;24/10/2023;sh0003;8
13225;ro1323;24/10/2023;sh0003;10
13226;ro1323;24/10/2023;sh0003;12
13227;ro1323;24/10/2023;sh0003;14
13228;ro1323;24/10/2023;sh0003;16
13229;ro1323;24/10/2023;sh0003;18
13230;ro1323;24/10/2023;sh0003;19
13231;ro1324;24/10/2023;sh0004;1
13232;ro1324;24/10/2023;sh0004;3
13233;ro1324;24/10/2023;sh0004;5
13234;ro1324;24/10/2023;sh0004;7
13235;ro1324;24/10/2023;sh0004;9
13236;ro1324;24/10/2023;sh0004;11
13237;ro1324;24/10/2023;sh0004;13
13238;ro1324;24/10/2023;sh0004;15
13239;ro1324;24/10/2023;sh0004;17
13240;ro1324;24/10/2023;sh0004;19
13241;ro1325;25/10/2023;sh0005;2
13242;ro1325;25/10/2023;sh0005;4
13243;ro1325;25/10/2023;sh0005;6
13244;ro1325;25/10/2023;sh0005;8
13245;ro1325;25/10/2023;sh0005;10
13246;ro1325;25/10/2023;sh0005;12
13247;ro1325;25/10/2023;sh0005;14
13248;ro1325;25/10/2023;sh0005;16
13249;ro1325;25/10/2023;sh0005;18
13250;ro1325;25/10/2023;sh0005;19
13251;ro1326;25/10/2023;sh0006;1
13252;ro1326;25/10/2023;sh0006;3
13253;ro1326;25/10/2023;sh0006;5
13254;ro1326;25/10/2023;sh0006;7
13255;ro1326;25/10/2023;sh0006;9
13256;ro1326;25/10/2023;sh0006;11
13257;ro1326;25/10/2023;sh0006;13
13258;ro1326;25/10/2023;sh0006;15
13259;ro1326;25/10/2023;sh0006;17
13260;ro1326;25/10/2023;sh0006;19
13261;ro1327;26/10/2023;sh0007;2
13262;ro1327;26/10/2023;sh0007;4
13263;ro1327;26/10/2023;sh0007;6
13264;ro1327;26/10/2023;sh0007;8
13265;ro1327;26/10/2023;sh0007;10
13266;ro1327;26/10/2023;sh0007;12
13267;ro1327;26/10/2023;sh0007;14
13268;ro1327;26/10/2023;sh0007;16
13269;ro1327;26/10/2023;sh0007;18
13270;ro1327;26/10/2023;sh0007;19
13271;ro1328;26/10/2023;sh0008;1
13272;ro1328;26/10/2023;sh0008;3
13273;ro1328;26/10/2023;sh0008;5
13274;ro1328;26/10/2023;sh0008;7
13275;ro1328;26/10/2023;sh0008;9
13276;ro1328;26/10/2023;sh0008;11
13277;ro1328;26/10/2023;sh0008;13
13278;ro1328;26/10/2023;sh0008;15
13279;ro1328;26/10/2023;sh0008;17
13280;ro1328;26/10/2023;sh0008;19
13281;ro1329;27/10/2023;sh0009;2
13282;ro1329;27/10/2023;sh0009;4
13283;ro1329;27/10/2023;sh0009;6
13284;ro1329;27/10/2023;sh0009;8
13285;ro1329;27/10/2023;sh0009;10
13286;ro1329;27/10/2023;sh0009;12
13287;ro1329;27/10/2023;sh0009;14
13288;ro1329;27/10/2023;sh0009;16
13289;ro1329;27/10/2023;sh0009;18
13290;ro1329;27/10/2023;sh0009;19
13291;ro1330;27/10/2023;sh0010;1
13292;ro1330;27/10/2023;sh0010;3
13293;ro1330;27/10/2023;sh0010;5
13294;ro1330;27/10/2023;sh0010;7
13295;ro1330;27/10/2023;sh0010;9
13296;ro1330;27/10/2023;sh0010;11
13297;ro1330;27/10/2023;sh0010;13
13298;ro1330;27/10/2023;sh0010;15
13299;ro1330;27/10/2023;sh0010;17
13300;ro1330;27/10/2023;sh0010;19
13301;ro1331;28/10/2023;sh0011;2
13302;ro1331;28/10/2023;sh0011;4
13303;ro1331;28/10/2023;sh0011;6
13304;ro1331;28/10/2023;sh0011;8
13305;ro1331;28/10/2023;sh0011;10
13306;ro1331;28/10/2023;sh0011;12
13307;ro1331;28/10/2023;sh0011;14
13308;ro1331;28/10/2023;sh0011;16
13309;ro1331;28/10/2023;sh0011;18
13310;ro1331;28/10/2023;sh0011;19
13311;ro1332;28/10/2023;sh0012;1
13312;ro1332;28/10/2023;sh0012;3
13313;ro1332;28/10/2023;sh0012;5
13314;ro1332;28/10/2023;sh0012;7
13315;ro1332;28/10/2023;sh0012;9
13316;ro1332;28/10/2023;sh0012;11
13317;ro1332;28/10/2023;sh0012;13
13318;ro1332;28/10/2023;sh0012;15
13319;ro1332;28/10/2023;sh0012;17
13320;ro1332;28/10/2023;sh0012;19
13321;ro1333;29/10/2023;sh0013;2
13322;ro1333;29/10/2023;sh0013;4
13323;ro1333;29/10/2023;sh0013;6
13324;ro1333;29/10/2023;sh0013;8
13325;ro1333;29/10/2023;sh0013;10
13326;ro1333;29/10/2023;sh0013;12
13327;ro1333;29/10/2023;sh0013;14
13328;ro1333;29/10/2023;sh0013;16
13329;ro1333;29/10/2023;sh0013;18
13330;ro1333;29/10/2023;sh0013;19
13331;ro1334;29/10/2023;sh0014;1
13332;ro1334;29/10/2023;sh0014;3
13333;ro1334;29/10/2023;sh0014;5
13334;ro1334;29/10/2023;sh0014;7
13335;ro1334;29/10/2023;sh0014;9
13336;ro1334;29/10/2023;sh0014;11
13337;ro1334;29/10/2023;sh0014;13
13338;ro1334;29/10/2023;sh0014;15
13339;ro1334;29/10/2023;sh0014;17
13340;ro1334;29/10/2023;sh0014;19
13341;ro1335;30/10/2023;sh0001;2
13342;ro1335;30/10/2023;sh0001;4
13343;ro1335;30/10/2023;sh0001;6
13344;ro1335;30/10/2023;sh0001;8
13345;ro1335;30/10/2023;sh0001;10
13346;ro1335;30/10/2023;sh0001;12
13347;ro1335;30/10/2023;sh0001;14
13348;ro1335;30/10/2023;sh0001;16
13349;ro1335;30/10/2023;sh0001;18
13350;ro1335;30/10/2023;sh0001;19
13351;ro1336;30/10/2023;sh0002;1
13352;ro1336;30/10/2023;sh0002;3
13353;ro1336;30/10/2023;sh0002;5
13354;ro1336;30/10/2023;sh0002;7
13355;ro1336;30/10/2023;sh0002;9
13356;ro1336;30/10/2023;sh0002;11
13357;ro1336;30/10/2023;sh0002;13
13358;ro1336;30/10/2023;sh0002;15
13359;ro1336;30/10/2023;sh0002;17
13360;ro1336;30/10/2023;sh0002;19
13361;ro1337;31/10/2023;sh0003;2
13362;ro1337;31/10/2023;sh0003;4
13363;ro1337;31/10/2023;sh0003;6
13364;ro1337;31/10/2023;sh0003;8
13365;ro1337;31/10/2023;sh0003;10
13366;ro1337;31/10/2023;sh0003;12
13367;ro1337;31/10/2023;sh0003;14
13368;ro1337;31/10/2023;sh0003;16
13369;ro1337;31/10/2023;sh0003;18
13370;ro1337;31/10/2023;sh0003;19
13371;ro1338;31/10/2023;sh0004;1
13372;ro1338;31/10/2023;sh0004;3
13373;ro1338;31/10/2023;sh0004;5
13374;ro1338;31/10/2023;sh0004;7
13375;ro1338;31/10/2023;sh0004;9
13376;ro1338;31/10/2023;sh0004;11
13377;ro1338;31/10/2023;sh0004;13
13378;ro1338;31/10/2023;sh0004;15
13379;ro1338;31/10/2023;sh0004;17
13380;ro1338;31/10/2023;sh0004;19
13381;ro1339;1/11/2023;sh0005;2
13382;ro1339;1/11/2023;sh0005;4
13383;ro1339;1/11/2023;sh0005;6
13384;ro1339;1/11/2023;sh0005;8
13385;ro1339;1/11/2023;sh0005;10
13386;ro1339;1/11/2023;sh0005;12
13387;ro1339;1/11/2023;sh0005;14
13388;ro1339;1/11/2023;sh0005;16
13389;ro1339;1/11/2023;sh0005;18
13390;ro1339;1/11/2023;sh0005;19
13391;ro1340;1/11/2023;sh0006;1
13392;ro1340;1/11/2023;sh0006;3
13393;ro1340;1/11/2023;sh0006;5
13394;ro1340;1/11/2023;sh0006;7
13395;ro1340;1/11/2023;sh0006;9
13396;ro1340;1/11/2023;sh0006;11
13397;ro1340;1/11/2023;sh0006;13
13398;ro1340;1/11/2023;sh0006;15
13399;ro1340;1/11/2023;sh0006;17
13400;ro1340;1/11/2023;sh0006;19
13401;ro1341;2/11/2023;sh0007;2
13402;ro1341;2/11/2023;sh0007;4
13403;ro1341;2/11/2023;sh0007;6
13404;ro1341;2/11/2023;sh0007;8
13405;ro1341;2/11/2023;sh0007;10
13406;ro1341;2/11/2023;sh0007;12
13407;ro1341;2/11/2023;sh0007;14
13408;ro1341;2/11/2023;sh0007;16
13409;ro1341;2/11/2023;sh0007;18
13410;ro1341;2/11/2023;sh0007;19
13411;ro1342;2/11/2023;sh0008;1
13412;ro1342;2/11/2023;sh0008;3
13413;ro1342;2/11/2023;sh0008;5
13414;ro1342;2/11/2023;sh0008;7
13415;ro1342;2/11/2023;sh0008;9
13416;ro1342;2/11/2023;sh0008;11
13417;ro1342;2/11/2023;sh0008;13
13418;ro1342;2/11/2023;sh0008;15
13419;ro1342;2/11/2023;sh0008;17
13420;ro1342;2/11/2023;sh0008;19
13421;ro1343;3/11/2023;sh0009;2
13422;ro1343;3/11/2023;sh0009;4
13423;ro1343;3/11/2023;sh0009;6
13424;ro1343;3/11/2023;sh0009;8
13425;ro1343;3/11/2023;sh0009;10
13426;ro1343;3/11/2023;sh0009;12
13427;ro1343;3/11/2023;sh0009;14
13428;ro1343;3/11/2023;sh0009;16
13429;ro1343;3/11/2023;sh0009;18
13430;ro1343;3/11/2023;sh0009;19
13431;ro1344;3/11/2023;sh0010;1
13432;ro1344;3/11/2023;sh0010;3
13433;ro1344;3/11/2023;sh0010;5
13434;ro1344;3/11/2023;sh0010;7
13435;ro1344;3/11/2023;sh0010;9
13436;ro1344;3/11/2023;sh0010;11
13437;ro1344;3/11/2023;sh0010;13
13438;ro1344;3/11/2023;sh0010;15
13439;ro1344;3/11/2023;sh0010;17
13440;ro1344;3/11/2023;sh0010;19
13441;ro1345;4/11/2023;sh0011;2
13442;ro1345;4/11/2023;sh0011;4
13443;ro1345;4/11/2023;sh0011;6
13444;ro1345;4/11/2023;sh0011;8
13445;ro1345;4/11/2023;sh0011;10
13446;ro1345;4/11/2023;sh0011;12
13447;ro1345;4/11/2023;sh0011;14
13448;ro1345;4/11/2023;sh0011;16
13449;ro1345;4/11/2023;sh0011;18
13450;ro1345;4/11/2023;sh0011;19
13451;ro1346;4/11/2023;sh0012;1
13452;ro1346;4/11/2023;sh0012;3
13453;ro1346;4/11/2023;sh0012;5
13454;ro1346;4/11/2023;sh0012;7
13455;ro1346;4/11/2023;sh0012;9
13456;ro1346;4/11/2023;sh0012;11
13457;ro1346;4/11/2023;sh0012;13
13458;ro1346;4/11/2023;sh0012;15
13459;ro1346;4/11/2023;sh0012;17
13460;ro1346;4/11/2023;sh0012;19
13461;ro1347;5/11/2023;sh0013;2
13462;ro1347;5/11/2023;sh0013;4
13463;ro1347;5/11/2023;sh0013;6
13464;ro1347;5/11/2023;sh0013;8
13465;ro1347;5/11/2023;sh0013;10
13466;ro1347;5/11/2023;sh0013;12
13467;ro1347;5/11/2023;sh0013;14
13468;ro1347;5/11/2023;sh0013;16
13469;ro1347;5/11/2023;sh0013;18
13470;ro1347;5/11/2023;sh0013;19
13471;ro1348;5/11/2023;sh0014;1
13472;ro1348;5/11/2023;sh0014;3
13473;ro1348;5/11/2023;sh0014;5
13474;ro1348;5/11/2023;sh0014;7
13475;ro1348;5/11/2023;sh0014;9
13476;ro1348;5/11/2023;sh0014;11
13477;ro1348;5/11/2023;sh0014;13
13478;ro1348;5/11/2023;sh0014;15
13479;ro1348;5/11/2023;sh0014;17
13480;ro1348;5/11/2023;sh0014;19
13481;ro1349;6/11/2023;sh0001;2
13482;ro1349;6/11/2023;sh0001;4
13483;ro1349;6/11/2023;sh0001;6
13484;ro1349;6/11/2023;sh0001;8
13485;ro1349;6/11/2023;sh0001;10
13486;ro1349;6/11/2023;sh0001;12
13487;ro1349;6/11/2023;sh0001;14
13488;ro1349;6/11/2023;sh0001;16
13489;ro1349;6/11/2023;sh0001;18
13490;ro1349;6/11/2023;sh0001;19
13491;ro1350;6/11/2023;sh0002;1
13492;ro1350;6/11/2023;sh0002;3
13493;ro1350;6/11/2023;sh0002;5
13494;ro1350;6/11/2023;sh0002;7
13495;ro1350;6/11/2023;sh0002;9
13496;ro1350;6/11/2023;sh0002;11
13497;ro1350;6/11/2023;sh0002;13
13498;ro1350;6/11/2023;sh0002;15
13499;ro1350;6/11/2023;sh0002;17
13500;ro1350;6/11/2023;sh0002;19
13501;ro1351;7/11/2023;sh0003;2
13502;ro1351;7/11/2023;sh0003;4
13503;ro1351;7/11/2023;sh0003;6
13504;ro1351;7/11/2023;sh0003;8
13505;ro1351;7/11/2023;sh0003;10
13506;ro1351;7/11/2023;sh0003;12
13507;ro1351;7/11/2023;sh0003;14
13508;ro1351;7/11/2023;sh0003;16
13509;ro1351;7/11/2023;sh0003;18
13510;ro1351;7/11/2023;sh0003;19
13511;ro1352;7/11/2023;sh0004;1
13512;ro1352;7/11/2023;sh0004;3
13513;ro1352;7/11/2023;sh0004;5
13514;ro1352;7/11/2023;sh0004;7
13515;ro1352;7/11/2023;sh0004;9
13516;ro1352;7/11/2023;sh0004;11
13517;ro1352;7/11/2023;sh0004;13
13518;ro1352;7/11/2023;sh0004;15
13519;ro1352;7/11/2023;sh0004;17
13520;ro1352;7/11/2023;sh0004;19
13521;ro1353;8/11/2023;sh0005;2
13522;ro1353;8/11/2023;sh0005;4
13523;ro1353;8/11/2023;sh0005;6
13524;ro1353;8/11/2023;sh0005;8
13525;ro1353;8/11/2023;sh0005;10
13526;ro1353;8/11/2023;sh0005;12
13527;ro1353;8/11/2023;sh0005;14
13528;ro1353;8/11/2023;sh0005;16
13529;ro1353;8/11/2023;sh0005;18
13530;ro1353;8/11/2023;sh0005;19
13531;ro1354;8/11/2023;sh0006;1
13532;ro1354;8/11/2023;sh0006;3
13533;ro1354;8/11/2023;sh0006;5
13534;ro1354;8/11/2023;sh0006;7
13535;ro1354;8/11/2023;sh0006;9
13536;ro1354;8/11/2023;sh0006;11
13537;ro1354;8/11/2023;sh0006;13
13538;ro1354;8/11/2023;sh0006;15
13539;ro1354;8/11/2023;sh0006;17
13540;ro1354;8/11/2023;sh0006;19
13541;ro1355;9/11/2023;sh0007;2
13542;ro1355;9/11/2023;sh0007;4
13543;ro1355;9/11/2023;sh0007;6
13544;ro1355;9/11/2023;sh0007;8
13545;ro1355;9/11/2023;sh0007;10
13546;ro1355;9/11/2023;sh0007;12
13547;ro1355;9/11/2023;sh0007;14
13548;ro1355;9/11/2023;sh0007;16
13549;ro1355;9/11/2023;sh0007;18
13550;ro1355;9/11/2023;sh0007;19
13551;ro1356;9/11/2023;sh0008;1
13552;ro1356;9/11/2023;sh0008;3
13553;ro1356;9/11/2023;sh0008;5
13554;ro1356;9/11/2023;sh0008;7
13555;ro1356;9/11/2023;sh0008;9
13556;ro1356;9/11/2023;sh0008;11
13557;ro1356;9/11/2023;sh0008;13
13558;ro1356;9/11/2023;sh0008;15
13559;ro1356;9/11/2023;sh0008;17
13560;ro1356;9/11/2023;sh0008;19
13561;ro1357;10/11/2023;sh0009;2
13562;ro1357;10/11/2023;sh0009;4
13563;ro1357;10/11/2023;sh0009;6
13564;ro1357;10/11/2023;sh0009;8
13565;ro1357;10/11/2023;sh0009;10
13566;ro1357;10/11/2023;sh0009;12
13567;ro1357;10/11/2023;sh0009;14
13568;ro1357;10/11/2023;sh0009;16
13569;ro1357;10/11/2023;sh0009;18
13570;ro1357;10/11/2023;sh0009;19
13571;ro1358;10/11/2023;sh0010;1
13572;ro1358;10/11/2023;sh0010;3
13573;ro1358;10/11/2023;sh0010;5
13574;ro1358;10/11/2023;sh0010;7
13575;ro1358;10/11/2023;sh0010;9
13576;ro1358;10/11/2023;sh0010;11
13577;ro1358;10/11/2023;sh0010;13
13578;ro1358;10/11/2023;sh0010;15
13579;ro1358;10/11/2023;sh0010;17
13580;ro1358;10/11/2023;sh0010;19
13581;ro1359;11/11/2023;sh0011;2
13582;ro1359;11/11/2023;sh0011;4
13583;ro1359;11/11/2023;sh0011;6
13584;ro1359;11/11/2023;sh0011;8
13585;ro1359;11/11/2023;sh0011;10
13586;ro1359;11/11/2023;sh0011;12
13587;ro1359;11/11/2023;sh0011;14
13588;ro1359;11/11/2023;sh0011;16
13589;ro1359;11/11/2023;sh0011;18
13590;ro1359;11/11/2023;sh0011;19
13591;ro1360;11/11/2023;sh0012;1
13592;ro1360;11/11/2023;sh0012;3
13593;ro1360;11/11/2023;sh0012;5
13594;ro1360;11/11/2023;sh0012;7
13595;ro1360;11/11/2023;sh0012;9
13596;ro1360;11/11/2023;sh0012;11
13597;ro1360;11/11/2023;sh0012;13
13598;ro1360;11/11/2023;sh0012;15
13599;ro1360;11/11/2023;sh0012;17
13600;ro1360;11/11/2023;sh0012;19
13601;ro1361;12/11/2023;sh0013;2
13602;ro1361;12/11/2023;sh0013;4
13603;ro1361;12/11/2023;sh0013;6
13604;ro1361;12/11/2023;sh0013;8
13605;ro1361;12/11/2023;sh0013;10
13606;ro1361;12/11/2023;sh0013;12
13607;ro1361;12/11/2023;sh0013;14
13608;ro1361;12/11/2023;sh0013;16
13609;ro1361;12/11/2023;sh0013;18
13610;ro1361;12/11/2023;sh0013;19
13611;ro1362;12/11/2023;sh0014;1
13612;ro1362;12/11/2023;sh0014;3
13613;ro1362;12/11/2023;sh0014;5
13614;ro1362;12/11/2023;sh0014;7
13615;ro1362;12/11/2023;sh0014;9
13616;ro1362;12/11/2023;sh0014;11
13617;ro1362;12/11/2023;sh0014;13
13618;ro1362;12/11/2023;sh0014;15
13619;ro1362;12/11/2023;sh0014;17
13620;ro1362;12/11/2023;sh0014;19
13621;ro1363;13/11/2023;sh0001;2
13622;ro1363;13/11/2023;sh0001;4
13623;ro1363;13/11/2023;sh0001;6
13624;ro1363;13/11/2023;sh0001;8
13625;ro1363;13/11/2023;sh0001;10
13626;ro1363;13/11/2023;sh0001;12
13627;ro1363;13/11/2023;sh0001;14
13628;ro1363;13/11/2023;sh0001;16
13629;ro1363;13/11/2023;sh0001;18
13630;ro1363;13/11/2023;sh0001;19
13631;ro1364;13/11/2023;sh0002;1
13632;ro1364;13/11/2023;sh0002;3
13633;ro1364;13/11/2023;sh0002;5
13634;ro1364;13/11/2023;sh0002;7
13635;ro1364;13/11/2023;sh0002;9
13636;ro1364;13/11/2023;sh0002;11
13637;ro1364;13/11/2023;sh0002;13
13638;ro1364;13/11/2023;sh0002;15
13639;ro1364;13/11/2023;sh0002;17
13640;ro1364;13/11/2023;sh0002;19
13641;ro1365;14/11/2023;sh0003;2
13642;ro1365;14/11/2023;sh0003;4
13643;ro1365;14/11/2023;sh0003;6
13644;ro1365;14/11/2023;sh0003;8
13645;ro1365;14/11/2023;sh0003;10
13646;ro1365;14/11/2023;sh0003;12
13647;ro1365;14/11/2023;sh0003;14
13648;ro1365;14/11/2023;sh0003;16
13649;ro1365;14/11/2023;sh0003;18
13650;ro1365;14/11/2023;sh0003;19
13651;ro1366;14/11/2023;sh0004;1
13652;ro1366;14/11/2023;sh0004;3
13653;ro1366;14/11/2023;sh0004;5
13654;ro1366;14/11/2023;sh0004;7
13655;ro1366;14/11/2023;sh0004;9
13656;ro1366;14/11/2023;sh0004;11
13657;ro1366;14/11/2023;sh0004;13
13658;ro1366;14/11/2023;sh0004;15
13659;ro1366;14/11/2023;sh0004;17
13660;ro1366;14/11/2023;sh0004;19
13661;ro1367;15/11/2023;sh0005;2
13662;ro1367;15/11/2023;sh0005;4
13663;ro1367;15/11/2023;sh0005;6
13664;ro1367;15/11/2023;sh0005;8
13665;ro1367;15/11/2023;sh0005;10
13666;ro1367;15/11/2023;sh0005;12
13667;ro1367;15/11/2023;sh0005;14
13668;ro1367;15/11/2023;sh0005;16
13669;ro1367;15/11/2023;sh0005;18
13670;ro1367;15/11/2023;sh0005;19
13671;ro1368;15/11/2023;sh0006;1
13672;ro1368;15/11/2023;sh0006;3
13673;ro1368;15/11/2023;sh0006;5
13674;ro1368;15/11/2023;sh0006;7
13675;ro1368;15/11/2023;sh0006;9
13676;ro1368;15/11/2023;sh0006;11
13677;ro1368;15/11/2023;sh0006;13
13678;ro1368;15/11/2023;sh0006;15
13679;ro1368;15/11/2023;sh0006;17
13680;ro1368;15/11/2023;sh0006;19
13681;ro1369;16/11/2023;sh0007;2
13682;ro1369;16/11/2023;sh0007;4
13683;ro1369;16/11/2023;sh0007;6
13684;ro1369;16/11/2023;sh0007;8
13685;ro1369;16/11/2023;sh0007;10
13686;ro1369;16/11/2023;sh0007;12
13687;ro1369;16/11/2023;sh0007;14
13688;ro1369;16/11/2023;sh0007;16
13689;ro1369;16/11/2023;sh0007;18
13690;ro1369;16/11/2023;sh0007;19
13691;ro1370;16/11/2023;sh0008;1
13692;ro1370;16/11/2023;sh0008;3
13693;ro1370;16/11/2023;sh0008;5
13694;ro1370;16/11/2023;sh0008;7
13695;ro1370;16/11/2023;sh0008;9
13696;ro1370;16/11/2023;sh0008;11
13697;ro1370;16/11/2023;sh0008;13
13698;ro1370;16/11/2023;sh0008;15
13699;ro1370;16/11/2023;sh0008;17
13700;ro1370;16/11/2023;sh0008;19
13701;ro1371;17/11/2023;sh0009;2
13702;ro1371;17/11/2023;sh0009;4
13703;ro1371;17/11/2023;sh0009;6
13704;ro1371;17/11/2023;sh0009;8
13705;ro1371;17/11/2023;sh0009;10
13706;ro1371;17/11/2023;sh0009;12
13707;ro1371;17/11/2023;sh0009;14
13708;ro1371;17/11/2023;sh0009;16
13709;ro1371;17/11/2023;sh0009;18
13710;ro1371;17/11/2023;sh0009;19
13711;ro1372;17/11/2023;sh0010;1
13712;ro1372;17/11/2023;sh0010;3
13713;ro1372;17/11/2023;sh0010;5
13714;ro1372;17/11/2023;sh0010;7
13715;ro1372;17/11/2023;sh0010;9
13716;ro1372;17/11/2023;sh0010;11
13717;ro1372;17/11/2023;sh0010;13
13718;ro1372;17/11/2023;sh0010;15
13719;ro1372;17/11/2023;sh0010;17
13720;ro1372;17/11/2023;sh0010;19
13721;ro1373;18/11/2023;sh0011;2
13722;ro1373;18/11/2023;sh0011;4
13723;ro1373;18/11/2023;sh0011;6
13724;ro1373;18/11/2023;sh0011;8
13725;ro1373;18/11/2023;sh0011;10
13726;ro1373;18/11/2023;sh0011;12
13727;ro1373;18/11/2023;sh0011;14
13728;ro1373;18/11/2023;sh0011;16
13729;ro1373;18/11/2023;sh0011;18
13730;ro1373;18/11/2023;sh0011;19
13731;ro1374;18/11/2023;sh0012;1
13732;ro1374;18/11/2023;sh0012;3
13733;ro1374;18/11/2023;sh0012;5
13734;ro1374;18/11/2023;sh0012;7
13735;ro1374;18/11/2023;sh0012;9
13736;ro1374;18/11/2023;sh0012;11
13737;ro1374;18/11/2023;sh0012;13
13738;ro1374;18/11/2023;sh0012;15
13739;ro1374;18/11/2023;sh0012;17
13740;ro1374;18/11/2023;sh0012;19
13741;ro1375;19/11/2023;sh0013;2
13742;ro1375;19/11/2023;sh0013;4
13743;ro1375;19/11/2023;sh0013;6
13744;ro1375;19/11/2023;sh0013;8
13745;ro1375;19/11/2023;sh0013;10
13746;ro1375;19/11/2023;sh0013;12
13747;ro1375;19/11/2023;sh0013;14
13748;ro1375;19/11/2023;sh0013;16
13749;ro1375;19/11/2023;sh0013;18
13750;ro1375;19/11/2023;sh0013;19
13751;ro1376;19/11/2023;sh0014;1
13752;ro1376;19/11/2023;sh0014;3
13753;ro1376;19/11/2023;sh0014;5
13754;ro1376;19/11/2023;sh0014;7
13755;ro1376;19/11/2023;sh0014;9
13756;ro1376;19/11/2023;sh0014;11
13757;ro1376;19/11/2023;sh0014;13
13758;ro1376;19/11/2023;sh0014;15
13759;ro1376;19/11/2023;sh0014;17
13760;ro1376;19/11/2023;sh0014;19
13761;ro1377;20/11/2023;sh0001;2
13762;ro1377;20/11/2023;sh0001;4
13763;ro1377;20/11/2023;sh0001;6
13764;ro1377;20/11/2023;sh0001;8
13765;ro1377;20/11/2023;sh0001;10
13766;ro1377;20/11/2023;sh0001;12
13767;ro1377;20/11/2023;sh0001;14
13768;ro1377;20/11/2023;sh0001;16
13769;ro1377;20/11/2023;sh0001;18
13770;ro1377;20/11/2023;sh0001;19
13771;ro1378;20/11/2023;sh0002;1
13772;ro1378;20/11/2023;sh0002;3
13773;ro1378;20/11/2023;sh0002;5
13774;ro1378;20/11/2023;sh0002;7
13775;ro1378;20/11/2023;sh0002;9
13776;ro1378;20/11/2023;sh0002;11
13777;ro1378;20/11/2023;sh0002;13
13778;ro1378;20/11/2023;sh0002;15
13779;ro1378;20/11/2023;sh0002;17
13780;ro1378;20/11/2023;sh0002;19
13781;ro1379;21/11/2023;sh0003;2
13782;ro1379;21/11/2023;sh0003;4
13783;ro1379;21/11/2023;sh0003;6
13784;ro1379;21/11/2023;sh0003;8
